CXC_g,CRE_g,CN_g,CNumerical_Error_g,CXC_r,CRE_r,CN_r,CNumerical_Error_r,CXC_W1-fixBA,CRE_W1-fixBA,CN_W1-fixBA,CNumerical_Error_W1-fixBA,CXC_W2,CRE_W2,CN_W2,CNumerical_Error_W2,CXC_W3-fixBA,CRE_W3-fixBA,CN_W3-fixBA,CNumerical_Error_W3-fixBA,Vcosmic,logmstar,logsfr,Size Ratio,NUV_r,W1_W3,cluster_member,rich_group_memb,poor_group_memb,filament_member,pure_field,CRE_g_unscaled,CRE_r_unscaled,CRE_W1-fixBA_unscaled,CRE_W2_unscaled,CRE_W3-fixBA_unscaled,CN_g_unscaled,CN_r_unscaled,CN_W1-fixBA_unscaled,CN_W2_unscaled,CN_W3-fixBA_unscaled
300.5621,-0.7829640530920764,-0.6443344175929699,False,300.6766,-0.7597404099535452,-0.8148684599210976,False,28.9839,-0.6942380773494738,0.11039526467807192,False,28.9693,-0.4976193554205235,-0.48835010386948985,False,29.2821,-0.8464156810809799,-0.11995530007550163,False,3442.42501689339,8.868442409143823,-1.3028085251072368,0.7506511309115833,2.3782210122070317,0.2946189913916015,False,False,True,False,False,1.3984430929208955,1.4333353311963468,1.3573344786797155,1.6463533806969635,1.0188846614462128,0.7909,0.8118,1.1191,0.695,0.7494
414.0822,-0.08231699300925178,-0.5611127073106901,False,414.0522,-0.11501472151924413,-0.5828930317209767,False,39.3048,0.06098057653191297,-0.3606575985218711,False,39.4867,0.19415911107475647,-0.19378541954014783,False,28.9512,1.5799816958804869,-0.9292125917163541,False,2256.6357696514942,8.623690993398533,-1.9167888682397118,1.8075369158711432,2.501365219360352,-0.7752039400292965,False,True,False,True,False,2.5778862773666456,2.4838914186383234,2.2742816293630397,2.5413180221846714,4.110848002161267,0.8258,0.9058,0.9169,0.7848,0.1215
953.6741,0.47740692025634207,-0.12330451224402471,False,951.0949,0.4863230529302077,-0.4540726343587822,False,86.9962,0.4951890928142565,-1.2002592399524326,False,85.5011,0.9841445545704002,-0.44308292520863324,False,91.2003,-0.2693317038020807,-1.020075211656918,False,812.7124581985088,8.321400946028717,-1.9177173248731227,0.6261929899752255,2.02555414654541,-0.18497106172607403,False,False,False,True,False,3.5201046813008174,3.4637485437527937,2.8014749921875506,3.563334568609524,1.7542640016987439,1.0094,0.958,0.5565,0.7088,0.051
359.1376,-0.7673960438794418,-0.7905089402377771,False,353.0585,-0.6776487079610485,-0.015540362112383833,False,33.9341,-0.38409477746989557,0.8363105573244732,False,34.2149,-0.42443730744532393,0.2077147737996229,False,35.4996,-0.6402605781253063,0.015243123070103443,False,1541.1155522159788,8.34882663662948,-1.6559158131648506,0.7391387896936603,1.638938043457033,-0.23097951278320394,False,False,False,True,False,1.4246497002233796,1.5671006500036775,1.7338943182262212,1.7410301428420418,1.2815885478304434,0.7296,1.1357,1.4307,0.9072,0.8543
449.6611,1.0134007159500855,0.18716731236207412,False,447.5886,1.442343245784998,0.9086596151317143,False,42.9594,0.9265239544205616,-0.07620876273199473,False,42.7719,1.425590486117888,0.2303483631300512,False,42.1973,1.0338705784581235,-1.019173029614955,False,2045.9687180553965,9.075822176362527,-1.093398933217259,1.0269934705732373,inf,-0.9895739673583996,False,False,False,True,False,4.4223766884958,5.021547234479847,3.3251793131912604,4.134440087208809,3.414937443132626,1.1396,1.5102,1.039,0.9141,0.0517
139.9659,-1.390094490817942,1.8592321619304053,False,139.9454,-1.3896771754107378,1.7274835202040555,False,13.5318,-1.5050004017497185,1.721573109332279,False,13.4957,-1.2497578652521963,-0.30826545832738655,False,13.2947,-1.1537149105909041,2.772698092755728,False,1981.0662042962565,8.53867915846938,-1.354262724745868,1.6819791367594987,1.7110801976928691,0.11229937028564585,False,False,False,False,True,0.3764223100738388,0.4068772335491342,0.37294909648687247,0.6733000053716492,0.6272925993642247,1.8408,1.842,1.8107,0.7499,2.9938
527.2066,1.8883553680678282,-0.4077844559883231,False,527.3171,1.9693813264575672,-0.14830927740138872,False,50.334,2.153803080939151,-0.22600450508489436,False,50.2861,-1.766556546763344,-0.9465982820522183,False,50.1352,1.656748227069,-0.3552959298790048,False,2769.2915577533477,9.772367682125601,-0.10220295143663702,0.8740247225704842,inf,0.4827946905615228,False,False,False,False,True,5.895242786039097,5.880335823017257,4.815277700420828,0.0047094534523807845,4.208671756210153,0.8901,1.0819,0.9747,0.5553,0.5668
488.3985,-0.721393791654279,-0.7917012283507038,False,488.8384,-0.653666442838207,-0.969354223807561,False,46.4549,-0.5413762712822825,-0.8666550361431752,False,46.4977,-0.6635369422446039,0.28184797943261963,False,46.2404,-0.9894838836693549,-0.9785748377266179,False,1285.0965742899516,8.10188958945027,-1.6883844729208715,0.5421968787515006,1.7933041374511713,-1.0451033666796885,False,False,False,False,True,1.502088179519516,1.606178842586066,1.5429313211322222,1.4317031988825344,0.8365725464458199,0.7291,0.7492,0.6997,0.9298,0.0832
303.18,-1.2598998320274255,-1.0086976649033537,False,303.7903,-1.2599275651584363,-1.1152026047291261,False,28.9861,-1.2629002774830587,-1.2727109909193874,False,28.6414,-0.8244374965299855,-0.7478163235849788,False,39.1855,0.9593230632197313,-1.0183997307218438,False,2922.1835790614523,7.7640743898961775,-2.1868036733907954,4.978211099707903,1.6474178176269554,-1.1816605646142548,False,False,False,False,True,0.5955871531312869,0.6182993086099287,0.6668944565299235,1.2235436306746208,3.3199413858309343,0.6381,0.6901,0.5254,0.6159,0.0523
689.5639,2.191044666676466,0.604468151886401,False,688.6381,1.7721735251713893,0.6981542531586262,False,65.6684,0.9317196561807819,-0.16939429452228993,False,65.6346,1.153810778088229,-0.1921453043712764,False,65.2228,1.2257901042205175,-0.6352301291852529,False,3740.71125450606,10.305344962599529,-0.9230565731335441,1.0984584884285482,3.5535336788330056,0.8104760624487302,False,False,False,False,True,6.404778685906313,5.558993180946692,3.331487663627719,3.7828344204515343,3.6595009032068595,1.3146,1.4249,0.999,0.7853,0.3496
1014.949,2.0397220889913266,0.13256051679003383,False,1006.9661,2.8690670596656465,1.3326317275229986,False,96.0435,2.273013765961493,0.8011330190736364,False,95.8405,2.1379253973040573,2.2358811916262598,False,94.7571,1.2834749868494695,0.28860428178490655,False,1327.1981446028472,9.545775059743043,-0.4345973628822902,0.7526201610181749,1.9208176918945306,0.42381184325927634,False,False,True,True,False,6.150047890514976,7.346339645668974,4.960017104566176,5.055998923289258,3.733008871891497,1.1167,1.682,1.4156,1.5255,1.0664
183.9267,-0.626897446617493,-0.32003205087692194,False,184.0605,-0.601335232007157,-0.5362511637105271,False,17.6123,-0.4832009083758741,-0.7191889320850327,False,17.5525,-0.3789095086010436,-0.8665606618112837,False,17.1838,-1.4234059203180205,-0.9036937282436851,False,2693.755109362311,8.095797083701017,-1.5407097399645697,0.17577525791800766,inf,-4.402573180678711,False,False,False,False,True,1.6611598098143696,1.6914505683571903,1.6135648164555219,1.7999301695757792,0.28362477177989204,0.9269,0.9247,0.763,0.5797,0.1413
938.0348,0.07772910264858136,-0.9006763618721993,False,942.6416,0.07609973989936845,-1.1578959548127654,False,91.5566,0.06717299847206325,-1.4204100588070057,False,93.5695,0.022969332604500993,2.2165278326335747,False,89.8909,0.35235932491438987,-1.0159509508936584,False,1823.6259598430397,8.28587340857484,-1.7831909763662404,1.1159987904793445,1.7756654841918937,-3.0987589928881825,False,False,True,False,False,2.8473019182436223,2.7953051942071214,2.281800145523449,2.3198471234283313,2.546486202519761,0.6834,0.6728,0.462,1.5196,0.0542
299.5569,-0.5178569848770813,-1.046373969271836,False,300.1497,-0.5659280713606831,-1.2371130957194023,False,29.0007,-0.48276316868641966,-0.7231493171861203,False,29.1216,-0.4948269014813027,-0.7251827342545506,False,29.1104,-0.5682273142812002,-0.9759971747495806,False,2293.6781642896,8.270076323828556,-1.726083690374086,0.8508666376507334,1.9738495765380861,-0.75826522902344,False,False,False,False,True,1.8447144648690033,1.7491451954264505,1.6140962971848754,1.6499660221127146,1.373380689230194,0.6223,0.6407,0.7613,0.6228,0.0852
345.5735,-0.02391138980296547,0.6452444053484926,False,349.1254,0.15644086228849122,1.1598840682250369,False,32.9466,0.028845363856311226,0.159550632697453,False,32.9946,-0.022372543730692415,0.9326456784408761,False,32.2105,-0.14375968194297592,-0.19728518938661982,False,2320.6842035669697,9.434393586778823,-0.7031227966729222,0.8563999925179103,2.342122583068848,0.8522147074975575,False,False,False,True,False,2.6762040960797564,2.9262180098617665,2.2352647280351183,2.2611876275577942,1.9142806963648242,1.3317,1.612,1.1402,1.1282,0.6894
187.3109,-0.7913874214930338,0.22412824386280036,False,187.3551,-0.7637169156632598,0.33266956255822294,False,18.0563,-0.7934558400424868,0.05588172858074892,False,18.0121,-0.5290215916962541,-0.1134197762654389,False,18.1448,-0.8498517044747307,0.09747057203759263,False,2938.583248657325,9.081393970266742,-0.9582828544996431,0.8202208715007276,1.9860592821655292,0.16039126053222574,False,False,True,False,False,1.3842635080534296,1.4268557657702607,1.2368694394080277,1.6057278155896788,1.014506129523869,1.1551,1.2768,1.0957,0.8093,0.9181
155.9527,-0.689264000129909,-0.16121927423509216,False,156.1221,-0.6214852975220003,-0.0757552604962449,False,15.0984,-0.49882967744311596,0.40276487067012356,False,14.7298,-0.31298368557158623,-0.5365694898343151,False,14.9208,-0.7789091974554485,1.200194793614139,False,3031.0292002429237,8.814968893440613,-1.6050597216423301,0.6929109589041096,2.403232498229979,-0.1757163454199251,False,False,False,False,True,1.556174274773525,1.6586167998743784,1.5945891791467195,1.8852194398117486,1.1049083171806704,0.9935,1.1113,1.2446,0.6803,1.7737
245.2548,-0.4227816067839412,-0.9202298869241964,False,245.7637,-0.36630602806727663,-0.9797190833654387,False,23.6059,-0.30964519783382094,-0.8857580701601857,False,23.6586,-0.2503419036449015,-0.9265888769919847,False,23.2321,-0.15811933498095046,-0.5259372189588725,False,2913.148153557872,8.547453960727433,-1.6053503378182037,1.0393003049657632,2.2872554280395487,-0.5570366915820308,False,False,False,False,True,2.0047608178606238,2.0744217533976075,1.8242871197890804,1.9662600946158673,1.895982159941905,0.6752,0.745,0.6915,0.5614,0.4344
461.0689,-0.7564246303416602,-1.3551765905198374,False,460.835,-0.7525171548751756,-1.606546304246616,False,43.995,-0.6579211001782727,-1.5322326969553601,False,43.9182,-0.669344528927935,-1.589851451283665,False,43.965,-0.3572484395862666,-0.9761260578984327,False,1794.5110108040549,9.611255657421118,-0.3825813715462535,1.171826696811701,2.2550307522583015,1.790085785266113,False,False,True,False,False,1.4431185694417028,1.4451053517335395,1.4014286606327402,1.4241898329920226,1.6422315182065104,0.4928,0.491,0.414,0.3592,0.0851
342.0703,-0.8101193246872681,-0.5615896225558606,False,342.9838,-0.851921974075708,-0.50935188533413,False,33.1825,-0.7932620774326202,0.29746521974709,False,33.2013,-0.6303081988805668,-0.04650307737547718,False,33.6696,-0.7464469153239975,-1.0062847147297687,False,1812.1516857939223,8.830318781167351,-1.462029050463907,0.9265788709719986,2.2335024068603513,0.14658221507324143,False,False,True,False,False,1.3527309193752932,1.2831289642472665,1.2371046958759566,1.4746917448292525,1.1462750723789017,0.8256,0.9356,1.1994,0.8297,0.0617
553.3011,0.9592893787338984,-0.6607879935513578,False,553.2006,0.9655366701930401,-0.7968533468800242,False,52.9619,1.3003422417451589,-0.7203537512324115,False,52.9612,1.446627473097129,-0.4148729443040413,False,53.0749,1.7235788893359065,-1.0119555732792507,False,4026.574750589564,10.239918218570375,-1.6369365029954681,1.1362205329033248,4.403322224365235,-0.12519287558837888,False,True,False,False,False,4.331287677327562,4.244608980728945,3.7790500057039016,4.161655966889542,4.293834211349201,0.784,0.8191,0.7625,0.7174,0.0573
510.5732,0.747961148837669,-1.3093927269834542,False,520.2624,0.9379380460400756,0.44396841162019607,False,48.8599,1.0653430196910159,-1.5969966415496153,False,48.9554,1.1017826538706126,-1.055173906231519,False,48.6647,1.0601976288439245,-1.012728872172362,False,2943.736882694039,9.532856076954031,-0.5231635509794016,0.9870510368278836,inf,0.2874272877392574,False,False,False,False,True,3.975545600278629,4.199638068092702,3.4937261912458077,3.7155248209295975,3.4484860594619073,0.512,1.3219,0.3862,0.5222,0.0567
804.0347,2.097885063043504,1.7116268935500862,False,804.515,2.647323221169912,2.436489270436978,False,77.0303,1.6396161589876712,1.0841840718866584,False,77.6918,-1.7689380417909863,-0.602502119622954,False,76.7173,0.9422660219365586,0.20921226209215837,False,1002.0721431939454,9.378028169326903,-1.5133831631776258,0.7869774053891054,2.7827690587768554,-0.32827655030761704,False,False,True,True,False,6.247957276340168,6.985016460377307,4.190978723457147,0.0016284760197981117,3.298205561827251,1.7789,2.1293,1.5371,0.6602,1.0048
219.8984,0.1790961835186998,-0.39705386297198336,False,219.9976,0.2168867572446806,-0.3622695925604365,False,20.8017,0.32784101965910156,-0.9910577210832195,False,20.1541,0.5035172328747094,-1.888680435052073,False,21.4359,-0.2017965108687428,-0.9466118168113558,False,3488.689083867861,8.702115510649413,-1.9756612265066968,0.7082829357975713,2.7343429519042957,-0.8786850704736331,False,True,False,False,False,3.017939489527072,3.024712306034943,2.5982896788172796,2.9415394716476326,1.8403242417652312,0.8946,0.9952,0.6463,0.2681,0.108
389.9223,0.9937113954502939,1.3904244759276476,False,389.8061,0.9693780805870185,1.3701426478276992,False,37.3249,0.9539568954543773,1.0862807463519404,False,36.8176,1.9743499908829898,1.6421595004947358,False,38.2387,2.251742386828374,3.0915550030152397,False,2418.702573257954,9.328471382004798,-1.3154430797941261,1.4789022966134684,inf,-0.6426434616943357,False,False,False,True,False,4.389232419158393,4.250868413455376,3.358486961230065,4.844378856961513,4.966874080109531,1.6442,1.6972,1.538,1.3445,3.2412
1412.972,0.38445819165255957,-0.6936951454681333,False,1415.3252,0.2537969061203084,-0.5668521776433089,False,135.4754,0.27099923597198966,-0.2274022880617489,False,135.6962,0.09549658162246218,0.28184797943261963,False,136.2239,-0.5685114599282775,-0.4821169483492388,False,2148.0354816650165,9.614347465487059,0.0874145832259593,0.5428505852650907,inf,1.13475579105957,False,True,False,True,False,3.363638250910501,3.084855995491225,2.5292753459167563,2.4136767619024746,1.3730186018274757,0.7702,0.9123,0.9741,0.9298,0.4684
161.1643,-0.8909747269369178,-0.34077786404184546,False,161.6794,-0.8600193237158585,-0.45086446354324844,False,15.6112,-0.876093250557068,-1.12058561027173,False,15.5628,-0.6655729323013968,-0.6923804308771183,False,13.713,0.08023061970118692,-1.005124766390102,False,2779.3207436895445,8.351203209745243,-1.5958207630681591,1.9354540247609817,1.822554303039551,-1.512117010214844,False,False,False,True,False,1.2166219444832902,1.269934639731883,1.1365354000913899,1.42906920664441,2.1997120143902134,0.9182,0.9593,0.5907,0.6328,0.0626
265.0415,-1.1660676018921328,0.14829871988066542,False,265.8268,-1.1172875894721175,0.11648820606534471,False,25.4898,-1.1492738768564617,1.4813874011427928,False,25.4616,-1.0241408310205142,-0.05995202176022438,False,25.3799,-1.2308465133925093,0.672289415916905,False,2018.826275109212,8.734858182272637,-1.1758662089820606,0.6572668112798264,1.8766748324584963,0.44163321357421914,False,False,True,True,False,0.7535408371178203,0.8507257458653568,0.8048537134437812,0.9651842977198198,0.5290036337819212,1.1233,1.1892,1.7076,0.8256,1.3641
863.9,1.42112033105134,-0.08324363164968951,False,866.4514,1.613907078131337,0.3990540202027259,False,83.0421,1.7275165162174746,-0.12769376904613294,False,83.1806,1.4136605336940604,0.6869564261439078,False,83.4447,1.5343103904537303,0.3232738488260578,False,1285.0965742899516,9.180177088276933,-0.9768932102092978,0.9429802822971661,2.065702606140137,-0.3556325339746085,False,False,False,True,False,5.108716714156042,5.301104000542671,4.29770275853186,4.1190061208293,4.052648960469682,1.0262,1.3037,1.0169,1.0533,1.0933
311.0959,-0.47406988653612425,0.5644072712920658,False,311.8398,-0.4638311609684649,0.1969392588241099,False,30.2728,-0.4159970795416415,0.3566380324339278,False,29.1655,-1.7655030639532643,-1.7269650794013318,False,27.2784,-0.08131065348984239,-1.0167242497867697,False,3370.402108818575,8.673921598282769,-0.8849144936823549,1.1762071930075944,1.333127566406251,0.8228504024487293,False,False,False,False,True,1.9184240365594813,1.9155082435346116,1.6951602048213363,0.0060723606706596074,1.993859626211082,1.2978,1.2218,1.2248,0.3174,0.0536
247.7325,-0.3237816115743342,-1.1260188152153359,False,247.9676,-0.30130876021373604,-0.7805657104319308,False,23.9387,-0.1454723628586011,-0.6693346725772247,False,23.9168,-0.0017922831885581621,-0.33188311675913773,False,23.6642,0.01035515678649496,-0.6450252484979946,False,2676.8707190636114,9.37151071040088,-0.818503326508015,1.0430181844181226,2.318342883544922,0.2906344014624018,False,False,True,False,False,2.171413725240739,2.1803323393034644,2.023617224357412,2.2878126330904585,2.1106695633065082,0.5889,0.8257,0.7844,0.7427,0.342
619.0088,0.7417586702121872,-0.06917463191715503,False,619.0189,0.7575372070324327,0.012346045745716003,False,59.0117,1.0550807754695104,0.3284494090673629,False,59.0003,0.8073721912971421,-0.14031766503493331,False,58.897,0.8120727860649918,0.07336942320229403,False,2876.7292504690477,9.444499857139775,-1.1929242338946233,0.8997588137208195,2.683851469970703,0.020615822067870937,False,False,True,False,False,3.965104578602708,3.905681734416335,3.4812663088658318,3.334641392420777,3.1323000443113767,1.0321,1.147,1.2127,0.8011,0.8994
1194.328,2.163686747356489,-0.9602907675185318,False,1192.2198,2.1582162321291913,-0.8612635455611216,False,113.3728,2.4524853435527554,-0.701017753385925,False,113.3782,2.253194561794344,-0.42700979655369137,False,113.57,2.1771570718812088,-0.7561225228083011,False,2105.768677394368,10.505440324793467,-0.2525037419593559,0.9408851113716296,3.0832652821655273,1.007502736396484,False,False,True,True,False,6.358725382722898,6.188035148844681,5.177922145517131,5.205124447527213,4.871829854558515,0.6584,0.793,0.7708,0.7137,0.2558
159.3731,-1.1896479183132085,-0.21892601890074193,False,159.15,-1.185204113590408,-0.5925175441675775,False,16.025,-1.2302218893364187,-1.052094244405863,False,16.5104,-1.0582825299901646,-0.6808996246950172,False,22.0054,0.44921840627392934,-0.6573980307877736,False,1246.4640209796682,7.791567053806561,-3.088873089141294,3.7786924323808915,3.4894833515625017,0.5696911419970689,False,True,False,True,False,0.7138466100605854,0.7400583424559443,0.7065708532211146,0.9210146468011425,2.669913936007535,0.9693,0.9019,0.6201,0.6363,0.3324
703.3771,1.1516002039820459,-0.8732537352748866,False,701.9484,1.1326533935992427,-0.7405869664229738,False,66.9197,1.469137936619936,-0.3522709006607447,False,66.9543,1.0573785723675186,-0.19312937347259926,False,67.292,1.6827171996213564,0.28151570859805397,False,1893.0040460483112,9.141496563196307,-0.9463411969613237,1.0647017027214436,1.962278763549806,-0.17392480348632766,False,False,False,False,True,4.655016563176669,4.516919351227907,3.983992945960443,3.658078564927527,4.241764073194304,0.6949,0.8419,0.9205,0.785,1.0609
179.8274,-1.3116317229444439,-1.2657549820503389,False,179.6604,-1.2975011707782256,-1.2556217735013269,False,17.4596,-1.3427076401834601,0.1937963156303864,False,17.3939,-1.19390047695226,-0.42536968138481995,False,17.403,-1.2736188796750914,0.6193184417387889,False,1765.6589750028108,8.029621686733128,-1.589980778080863,0.8324589797968523,1.558250046875001,0.4678524575512686,False,False,False,True,False,0.5085036133054643,0.5570745415204195,0.5699965138538716,0.7455635838371018,0.47449871641055646,0.5303,0.6332,1.1549,0.7142,1.323
215.8783,-0.3858210711459053,1.4469389324803703,False,215.8175,-0.38989647724888776,1.1041112525088372,False,20.7518,-0.37599419810119344,-1.13153491025709,False,20.6232,-0.0716320665310233,-1.0978169006221812,False,20.9963,-0.32372415925898745,0.24117528300742078,False,3146.0129147512525,9.14837356261712,-1.422191673040409,0.9662917696008322,2.399180147644042,-0.1696366351953138,False,True,False,False,False,2.0669788079662164,2.0359820100496773,1.743729619741671,2.197459811070239,1.684951579965565,1.6679,1.5894,0.586,0.5092,1.0296
293.3955,-0.9944917830568414,-0.19174184992601445,False,293.3793,-1.0034425426386067,-0.4886221662183747,False,28.0531,-1.0365589122748948,-0.4790032238955464,False,27.9838,-0.844669007319302,-0.027805764450340664,False,26.8854,-1.0106496668358347,-0.6139644096246955,False,1000.8703926971496,8.166480169524847,-1.8728183029478007,0.859716982938552,1.8681673622436517,-0.8834418976855485,False,False,False,False,True,1.042365184881531,1.036231937291525,0.9417063521878873,1.1973698081616895,0.80960094391704,0.9807,0.944,0.8661,0.8354,0.3661
297.3532,-1.0196927997791934,0.04981572175292456,False,297.1983,-0.9871589737089664,-0.09426393827816958,False,28.7274,-1.0304463346888257,0.9020063572366315,False,28.9418,-0.9321947636550487,-0.26562246393672456,False,28.5251,-0.6018132857442015,1.003261342168491,False,1946.8709636521842,8.09885772864528,-2.104126336720636,1.4018995528290032,2.484613017578127,0.08206477814941238,False,False,True,True,False,0.999942731255924,1.062765396049556,0.9491279254926125,1.0841363657609544,1.330582014325613,1.082,1.1038,1.4589,0.7629,1.6209
680.238,0.1429333565691905,-0.7189716534621781,False,682.5135,0.08403667298908335,-0.716402294121259,False,65.2046,0.1830262190833994,-0.5211696770306551,False,65.0917,0.18229311627532316,-0.28136756955789216,False,64.401,0.4100046781416275,-0.5044137331006112,False,1377.0057884463963,9.814423345601112,-0.35638251319570535,1.0815206259473187,2.48200622015381,1.143802221621094,False,False,False,False,True,2.9570643325388333,2.8082381260300626,2.42246309126914,2.525966798785985,2.6199437988036776,0.7596,0.8517,0.848,0.7581,0.4511
999.5451,-0.41798846794206795,0.6092373043381076,False,1001.7032,-0.5221157589096797,0.14906347896153158,False,96.1586,-0.45686806289940884,0.2462131772624275,False,96.2314,-0.27015717885446905,0.9014834902323152,False,93.11,-0.4433770282129214,0.4229005228885487,False,641.1147458012591,8.4483292433364,-1.7914805962648113,0.9312934768111975,1.9501150388183586,-1.6886926781958014,False,False,False,True,False,2.0128294093972547,1.82053569897857,1.6455367857718695,1.9406247625943958,1.532477674442207,1.3166,1.2024,1.1774,1.1187,1.1706
136.259,-0.6811861800564822,-0.6204886553344372,False,135.6739,-0.7019221260047369,-0.6737089440376198,False,13.0635,-0.8623161024716763,-0.8000273809131141,False,18.263,1.5583889592254965,-2.529637443047099,False,16.5633,-0.5393549141074867,0.06473425222921926,False,3143.6344941246284,7.8883086088931265,-2.337001591458467,1.2227679009920438,2.2437825566406246,-1.5557671906054686,False,True,False,False,False,1.5697721764469523,1.5275480347654848,1.1532628956537891,4.306243552669347,1.4101728502105901,0.8009,0.869,0.7283,0.0727,0.8927
127.7303,-1.2995164659937721,-1.200656051084544,False,127.9518,-1.316374900435975,-1.3957941599031018,False,12.1207,-1.1979780998193408,-1.3742832205708093,False,10.2986,-0.6051260722184721,-1.825700012567403,False,17.4998,-1.0805576099379643,-1.0174975486798807,False,1070.2662831005766,7.197313459082289,-2.851329932382431,0.9662038114446772,1.9160627049560546,-0.8719364570849599,False,False,False,False,True,0.528897985953784,0.5263205139698275,0.7457195828942577,1.5072702566673242,0.7205171032613666,0.5576,0.5764,0.4818,0.2873,0.053
509.6427,0.33541516701600704,0.23271271827587234,False,509.9512,0.17604703973637517,0.2761563997307469,False,49.0321,0.07549871196837375,0.36618954944243304,False,49.0178,0.11653434793941622,0.2050905895294282,False,49.0548,0.2694962813871962,-0.21197786835573224,False,2784.2603144003906,9.604482326350691,-0.5662476641848707,1.0650047057278555,2.4413673153686517,0.6783639441406262,False,False,False,True,False,3.2810810485076978,2.958165533341655,2.291908793169547,2.440893649824619,2.440893649824619,1.1587,1.2539,1.2289,0.9064,0.678
225.7603,-0.5024196926684503,-0.3808387446361809,False,226.1861,-0.5437815910102198,-0.39805303627215716,False,21.9198,-0.7491388433059631,-1.252443137754998,False,22.643,3.017296311813555,-1.3713881107899661,False,22.4373,-1.051342006402092,-0.19509417585613809,False,1850.8165743059378,7.386334837043077,-2.191817706916244,0.5870924404485093,1.6475642573242197,0.2822616497119128,False,False,False,True,False,1.8707010280319387,1.7852320462607867,1.2906768284013348,6.19365485413353,0.7577466090164816,0.9014,0.9807,0.5341,0.4258,0.6911
294.0927,-0.844616787988142,0.43325557887013416,False,294.2175,-0.8956921864897582,0.5059107865970366,False,28.1512,-1.0095614426355681,0.28861259422701185,False,28.2044,-0.9046066175614729,-0.08619386446217021,False,28.1061,-0.7111614113734693,-0.8031648721392315,False,1769.483928801485,8.687536227181846,-1.3728511848961789,1.2224294173455033,2.071266555664062,0.14680068858154272,False,False,False,False,True,1.2946591735721018,1.2118070611106357,0.9744852735429312,1.119827582637125,1.191239465148859,1.2428,1.347,1.1956,0.8176,0.2193
568.9274,-0.7042366099742451,0.5779993557794297,False,567.515,-0.6459113103604482,0.578464803502181,False,54.542,-0.5084044817101364,0.5972896682823655,False,54.4368,-0.4619516264127383,1.1579975026438356,False,53.873,-0.33339124723196534,1.4825777727485723,False,909.7016643111198,8.569428682942084,-1.7750846805239389,1.0566461659522477,2.138308239807129,-0.44015560732177583,False,True,False,True,False,1.5309699406082178,1.6188155371983337,1.5829639505511692,1.692497280587133,1.6726327891905164,1.3035,1.3764,1.3281,1.1969,1.9928
207.2407,-0.9895540705646505,-1.349692065200375,False,206.5866,-0.9625148719476618,-1.354334721671591,False,19.9583,-0.9066483059752758,-0.6926310555247985,False,20.0121,-0.7735783267488013,-0.6753232331208535,False,19.8007,-0.9751510927451565,-0.12511062602957618,False,2299.8958396966955,9.100876345625677,-1.0523062669860748,0.7775223306825463,2.2287879129638686,0.49653058210693324,False,False,True,True,False,1.0506771463204025,1.1029220263643047,1.0994370433960095,1.2893409355259573,0.8548368524199929,0.4951,0.5932,0.7744,0.638,0.7454
643.4371,0.4021153802691548,0.470693425616031,False,643.3655,0.37678078364530354,0.5759969797979241,False,61.5547,0.2805865468074545,0.522042351361702,False,61.5637,-1.0759248667405614,2.2234163163428353,False,61.4996,0.13633237959775626,0.41220322153384403,False,2786.181758011828,9.825616220880805,-1.381214953553257,0.8938519894108815,3.455913839782715,0.7158357864770508,False,True,False,False,False,3.393361705067084,3.2852535653551844,2.5409157593362526,0.8981904793117775,2.271202606408169,1.2585,1.3754,1.2958,1.5217,1.1623
609.9149,0.3829146397302506,-0.8675307523328385,False,610.8568,0.3133406195368489,-0.7507050436104259,False,58.9177,0.3961706224378325,-0.6844773214931476,False,59.0411,0.4426172064003694,-0.37288599598092825,False,59.8236,0.6725888985187743,-0.46677985363586694,False,1798.6048736577145,9.92380377106345,0.1749329463059279,1.1019313045369943,2.7350369020385727,1.5894975881298823,False,False,True,True,False,3.361039893051995,3.181880221019694,2.681251923265655,2.862752153163542,2.9545554295964496,0.6973,0.8378,0.7779,0.7302,0.4803
306.1743,0.08158306204684079,-0.8956687517979074,False,305.8693,0.1738836280615369,-0.4711006179181528,False,29.4175,0.042051716722794445,-0.8445234723429799,False,29.8843,0.36109378081998583,-0.26988676337579065,False,30.6756,0.10708142915990083,-0.8706996421376081,False,2242.2494067686757,8.730180902174983,-1.362846967703081,0.9922839506172839,2.0111259019165058,-1.3581746777783223,False,False,False,False,True,2.853789530059007,2.9546403359663747,2.251299193775079,2.757284020110725,2.233928058020641,0.6855,0.9511,0.7092,0.7616,0.1669
144.9741,-1.194564803213467,3.3033315243071617,False,145.0128,-1.1398099351815787,2.292368366108392,False,14.0249,-1.2135900238703525,1.86531179211881,False,14.0694,-1.0407342327442652,-0.1790243830203035,False,13.8731,-1.051135336959384,0.3200517701047613,False,2334.123346771203,8.17978604750801,-1.7210296471087512,1.0429927091771787,inf,-0.6000592959082027,False,False,False,False,True,0.7055697090148169,0.8140264366661105,0.7267643979267159,0.9437171539100466,0.7580099683271063,2.4464,2.0709,1.8724,0.7893,1.0908
